Date,Open,High,Low,Close,Volume
2025-05-22,3342.3,3342.3,3237.8,3274.65,49147064
2025-05-23,3300.45,3300.45,3222.6,3270.06,27259034
2025-05-26,3287.69,3359.3,3276.99,3332.14,27550508
2025-05-27,3303.37,3303.37,3201.08,3266.15,28605804
2025-05-28,3292.08,3327.83,3242.98,3298.86,40974082
2025-05-29,3307.12,3307.12,3230.4,3263.72,34360030
2025-05-30,3291.29,3291.29,3162.87,3211.86,31994986
2025-06-02,3220.35,3260.81,3171.12,3204.91,31515348
2025-06-03,3191.03,3191.03,3088.01,3138.51,47555703
2025-06-04,3168.96,3168.96,3054.46,3103.71,36244167
2025-06-05,3073.56,3089.57,3023.86,3029.3,30008832
2025-06-06,3002.17,3169.79,3002.17,3148.27,39334476
2025-06-09,3158.26,3197.86,3101.94,3150.39,17108542
2025-06-10,3125.81,3161.09,3062.66,3106.15,28970696
2025-06-11,3117.84,3164.36,3101.75,3119.24,30074661
2025-06-12,3127.46,3131.02,3077.79,3111.97,41150956
2025-06-13,3099.55,3157.05,3065.49,3097.87,30275664
2025-06-16,3110.86,3166.89,3085.68,3135.5,29392507
2025-06-17,3146.12,3191.73,3137.29,3182.49,49305950
2025-06-18,3201.59,3201.59,3130.41,3148.1,46581133
2025-06-19,3118.36,3120.61,3094.57,3111.13,37043878
2025-06-20,3119.82,3122.69,3079.23,3093.21,25390284
2025-06-23,3101.93,3101.93,2928.8,2949.91,16472542
2025-06-24,2947.01,2947.01,2830.79,2859.56,48242121
2025-06-25,2867.61,2984.96,2867.61,2936.72,47455693
2025-06-26,2924.78,3060.29,2924.78,3032.2,39163349
2025-06-27,3057.34,3057.34,3008.61,3015.85,23182535
2025-06-30,3002.69,3065.85,3002.69,3049.29,34575137
2025-07-01,3043.31,3111.13,3043.31,3066.86,15578526
2025-07-02,3080.86,3266.52,3080.86,3254.22,31541989
2025-07-03,3252.02,3385.02,3252.02,3325.45,27663723
2025-07-04,3299.05,3364.35,3294.25,3315.22,18689024
2025-07-07,3339.05,3339.05,3213.39,3250.12,47995939
2025-07-08,3245.23,3245.23,3084.67,3143.96,24937093
2025-07-09,3118.04,3178.88,3094.24,3155.08,24144220
2025-07-10,3167.74,3167.74,3066.38,3105.68,33740105
2025-07-11,3128.32,3128.32,3000.38,3015.72,34759626
2025-07-14,3003.7,3031.76,2933.38,2975.19,43589907
2025-07-15,2948.9,2954.87,2871.9,2909.38,17901092
2025-07-16,2931.37,3036.18,2931.37,3006.2,45999906
2025-07-17,2998.17,3085.89,2998.17,3057.9,27374888
2025-07-18,3052.8,3059.39,3009.27,3056.19,43338206
2025-07-21,3079.45,3190.82,3079.45,3145.55,37148023
2025-07-22,3161.55,3190.22,3099.27,3149.42,35137708
2025-07-23,3158.81,3158.81,3085.88,3094.33,33135313
2025-07-24,3065.78,3234.93,3065.78,3187.93,19510784
2025-07-25,3179.41,3279.16,3179.41,3221.8,24179253
2025-07-28,3196.55,3203.99,3120.34,3154.65,17338377
2025-07-29,3144.43,3144.43,3118.72,3142.55,30902677
2025-07-30,3113.61,3131.44,3029.04,3087.63,22840130
2025-07-31,3093.34,3093.34,2970.68,3002.57,41227228
2025-08-01,3003.73,3087.11,2999.78,3058.72,39340709
2025-08-04,3043.93,3224.72,3043.93,3176.29,19532688
2025-08-05,3153.16,3153.16,3028.19,3088.48,20680820
2025-08-06,3080.22,3129.26,3080.22,3124.49,23277983
2025-08-07,3139.24,3139.24,3064.22,3085.32,34384838
2025-08-08,3054.83,3078.23,3034.22,3056.95,27565034
2025-08-11,3079.88,3079.88,2989.48,3022.63,30913266
2025-08-12,3039.47,3039.47,2919.08,2972.5,35919751
2025-08-13,2996.29,2996.29,2968.58,2977.65,45109596
2025-08-14,2976.72,2976.72,2916.19,2930.64,36731798
2025-08-15,2959.56,2988.73,2914.78,2949.12,35546166
2025-08-18,2951.74,2995.28,2890.51,2948.97,42082984
2025-08-19,2956.01,2956.01,2895.23,2937.87,38408056
2025-08-20,2942.39,2942.39,2842.55,2887.68,42220234
2025-08-21,2910.91,2913.69,2827.46,2857.59,47775006
2025-08-22,2848.6,2943.23,2848.6,2904.08,41762677
2025-08-25,2916.28,2964.26,2884.37,2936.65,26152153
2025-08-26,2944.2,2944.2,2882.41,2882.87,35655025
2025-08-27,2874.44,2909.7,2848.21,2892.24,48265940
2025-08-28,2917.44,2996.0,2902.92,2939.43,43088529
2025-08-29,2937.07,2937.07,2834.87,2845.13,34699205
